nct_id,start_year,elig_word_count,summary_word_count,desc_word_count,n_inclusion,n_exclusion,fk_grade_elig,fk_grade_summary,n_numeric_constraints,n_biomarker_terms,label
NCT05346484,2022.0,285.0,50.0,208.0,12.0,9.0,19.004308454191726,29.12528301886793,7.0,1.0,0
NCT03618953,2018.0,357.0,165.0,0.0,14.0,23.0,16.752426470588237,16.017424242424244,7.0,3.0,0
NCT05061537,2021.0,321.0,102.0,0.0,10.0,13.0,32.89447682119206,27.354504950495052,2.0,0.0,0
NCT04685499,2021.0,865.0,59.0,353.0,20.0,19.0,12.829127159341784,15.680000000000003,30.0,6.0,0
NCT05673811,2023.0,897.0,19.0,195.0,25.0,26.0,11.58595158765204,15.51727272727273,29.0,8.0,1
NCT03206073,2017.0,1875.0,362.0,526.0,23.0,48.0,16.870381645565498,20.728488063660482,30.0,12.0,1
NCT05788926,2023.0,512.0,17.0,41.0,15.0,22.0,12.806927291785787,11.68,16.0,13.0,0
NCT02714374,2016.0,262.0,51.0,93.0,10.0,13.0,11.580021008403364,11.533703703703704,5.0,2.0,0
NCT04695327,2021.0,610.0,23.0,55.0,21.0,12.0,11.684158765625945,19.828333333333337,18.0,0.0,1
NCT05743270,2024.0,735.0,66.0,34.0,18.0,28.0,15.341413985148517,35.91823529411765,12.0,3.0,0
NCT02700230,2017.0,700.0,79.0,291.0,22.0,26.0,32.861333333333334,19.68082278481013,23.0,2.0,1
NCT01864759,2013.0,165.0,30.0,0.0,13.0,11.0,14.997706766917293,18.973333333333333,10.0,2.0,1
NCT02723838,2017.0,345.0,30.0,324.0,8.0,11.0,13.5010989010989,21.241935483870964,7.0,2.0,0
NCT03889275,2019.0,455.0,24.0,35.0,8.0,15.0,37.288678160919545,9.995000000000001,5.0,1.0,1
NCT02879760,2017.0,1636.0,52.0,954.0,30.0,41.0,10.37564642631246,26.56103448275862,40.0,25.0,1
NCT05938296,2023.0,1235.0,42.0,162.0,16.0,34.0,12.17304763700146,26.70093023255814,37.0,7.0,0
NCT00450814,2006.0,470.0,113.0,444.0,27.0,15.0,33.48804785894207,14.605108695652174,22.0,3.0,1
NCT03072134,2017.0,213.0,94.0,149.0,9.0,8.0,13.944121212121214,18.16704081632653,6.0,0.0,1
NCT03153085,2017.0,585.0,29.0,181.0,15.0,14.0,13.769863251573696,18.136666666666667,20.0,5.0,1
NCT03714334,2018.0,571.0,19.0,90.0,12.0,18.0,11.557639673571881,12.314736842105265,13.0,1.0,0
NCT04348916,2020.0,485.0,76.0,194.0,14.0,16.0,50.066300448430496,22.312307692307694,14.0,2.0,0
NCT03225989,2018.0,919.0,88.0,162.0,24.0,12.0,11.922509356620925,15.351373626373626,19.0,0.0,1
NCT03043391,2017.0,964.0,103.0,89.0,17.0,19.0,13.43974631626918,24.139615384615386,23.0,5.0,1
NCT05139056,2023.0,502.0,52.0,438.0,22.0,12.0,14.09457817371938,9.749836065573774,17.0,1.0,0
NCT05904236,2023.0,224.0,10.0,0.0,5.0,15.0,35.426,15.45,8.0,0.0,0
NCT04301011,2020.0,335.0,30.0,128.0,14.0,11.0,17.188610015772877,18.95806451612903,5.0,5.0,0
NCT04482933,2025.0,1256.0,37.0,579.0,34.0,19.0,13.387463628396144,22.208947368421054,45.0,6.0,0
NCT03408587,2018.0,887.0,24.0,126.0,22.0,15.0,9.995266233766237,17.288,23.0,7.0,1
NCT03916510,2019.0,753.0,293.0,1098.0,21.0,25.0,13.85666666666667,13.265849420849424,25.0,3.0,1
NCT01846091,2013.0,639.0,85.0,205.0,17.0,19.0,36.849858202443286,18.33794117647059,19.0,12.0,1
NCT01491893,2012.0,1246.0,84.0,1169.0,16.0,31.0,12.620247544833479,17.17066091954023,28.0,5.0,1
NCT03029871,2017.0,609.0,96.0,211.0,19.0,13.0,11.425587301587303,15.518061224489795,22.0,2.0,0
NCT04195373,2020.0,517.0,48.0,157.0,10.0,21.0,12.498838383838383,16.36091836734694,13.0,2.0,0
NCT00408590,2004.0,631.0,63.0,386.0,19.0,27.0,14.463957968476361,19.17119047619048,21.0,1.0,1
NCT03164772,2017.0,482.0,97.0,133.0,8.0,16.0,11.637,25.992499999999996,7.0,14.0,1
NCT03040570,2017.0,131.0,37.0,343.0,4.0,9.0,33.703809523809525,23.140526315789476,2.0,0.0,1
NCT03090477,2017.0,80.0,191.0,0.0,5.0,5.0,32.708450704225356,15.458814102564101,2.0,1.0,1
NCT02700971,2016.0,235.0,49.0,180.0,8.0,6.0,26.640987012987015,19.73234693877551,2.0,4.0,1
NCT01120184,2010.0,165.0,82.0,0.0,7.0,6.0,24.848421052631583,18.92117647058824,4.0,3.0,1
NCT01938638,2013.0,421.0,77.0,0.0,9.0,11.0,18.006762886597944,23.757500000000004,10.0,1.0,1
NCT02038777,2014.0,109.0,65.0,0.0,6.0,4.0,19.884000000000004,20.438913043478262,0.0,0.0,1
NCT03101839,2017.0,979.0,241.0,329.0,25.0,19.0,12.029637533085562,17.212691908713698,25.0,22.0,1
NCT03172403,2018.0,96.0,162.0,0.0,5.0,6.0,16.094451827242526,13.127956989247313,1.0,0.0,0
NCT02885649,2017.0,300.0,56.0,55.0,9.0,14.0,35.72002688172043,11.707857142857144,6.0,0.0,0
NCT03893682,2019.0,92.0,55.0,57.0,7.0,5.0,43.556883116883114,27.962807017543863,4.0,0.0,0
NCT04025567,2020.0,571.0,270.0,353.0,18.0,17.0,15.397557575757578,6.687723199468973,19.0,1.0,0
NCT01837693,2013.0,47.0,389.0,138.0,2.0,2.0,23.200000000000006,16.464575835475582,0.0,0.0,1
NCT03236649,2017.0,1003.0,16.0,225.0,20.0,20.0,15.29857718238333,8.350000000000005,31.0,11.0,0
NCT02323880,2015.0,1423.0,72.0,246.0,44.0,12.0,28.714995807420866,16.64166666666667,61.0,9.0,1
NCT03261180,2017.0,297.0,56.0,154.0,7.0,9.0,44.770175438596496,17.244285714285713,3.0,0.0,0
NCT03196180,2019.0,533.0,61.0,213.0,10.0,18.0,37.58497566561695,13.674354838709679,9.0,5.0,1
NCT01186328,2010.0,713.0,58.0,157.0,24.0,11.0,13.20311681772407,15.115000000000006,19.0,1.0,0
NCT00117013,2005.0,546.0,360.0,350.0,17.0,9.0,11.80270488157456,16.1643687150838,12.0,2.0,1
NCT03114319,2017.0,287.0,46.0,71.0,7.0,15.0,11.841460446247464,24.667391304347827,2.0,5.0,0
NCT04382898,2019.0,1053.0,70.0,202.0,17.0,29.0,11.774540553785837,21.154285714285717,28.0,2.0,0
NCT01456104,2011.0,216.0,250.0,0.0,7.0,9.0,11.448333333333338,7.797525676937443,8.0,1.0,1
NCT02178072,2015.0,100.0,197.0,85.0,5.0,6.0,8.948170731707318,13.964991624790624,3.0,1.0,1
NCT03890952,2018.0,1168.0,32.0,649.0,19.0,32.0,13.947532743148198,19.53470588235294,42.0,4.0,1
NCT02592785,2015.0,442.0,34.0,0.0,10.0,11.0,16.961704505763183,20.49,14.0,3.0,1
NCT02564614,2016.0,419.0,91.0,0.0,7.0,14.0,14.800760428202292,15.993913043478265,12.0,2.0,1
NCT01278914,2002.0,384.0,38.0,0.0,10.0,10.0,12.753333333333334,18.035512820512825,10.0,0.0,1
NCT04504669,2020.0,698.0,34.0,103.0,19.0,31.0,16.733863334807612,26.128823529411765,15.0,3.0,1
NCT02267603,2014.0,1970.0,47.0,193.0,21.0,39.0,42.96478670581955,13.409042553191494,43.0,8.0,1
NCT02213042,2014.0,1130.0,65.0,232.0,44.0,21.0,20.906161995898838,17.110000000000003,29.0,18.0,0
NCT05584111,2022.0,124.0,122.0,0.0,6.0,6.0,28.615458715596336,22.41695736434109,5.0,0.0,1
NCT01546038,2012.0,167.0,31.0,0.0,8.0,3.0,15.01175496688742,18.277500000000007,0.0,0.0,1
NCT02762084,2016.0,1253.0,61.0,258.0,27.0,15.0,14.867040581251107,17.895862068965517,19.0,5.0,1
NCT02330549,2015.0,515.0,37.0,56.0,12.0,21.0,23.554561403508774,21.802162162162166,23.0,3.0,1
NCT03762122,2019.0,1102.0,108.0,283.0,25.0,29.0,13.77443882709808,18.82464285714286,32.0,7.0,0
NCT04163952,2020.0,690.0,121.0,291.0,17.0,8.0,19.414074074074076,17.891930894308945,17.0,1.0,0
NCT04918940,2021.0,104.0,262.0,0.0,4.0,8.0,43.110989010989016,17.662860805860806,3.0,0.0,1
NCT02869685,2017.0,212.0,163.0,143.0,13.0,9.0,9.923452072538861,16.26978021978022,2.0,4.0,1
NCT05525455,2022.0,2284.0,19.0,89.0,82.0,0.0,10.35789255984696,11.704761904761906,66.0,14.0,0
NCT03730363,2018.0,482.0,178.0,194.0,11.0,16.0,14.826351351351352,15.391047619047619,14.0,3.0,1
NCT01120288,2010.0,771.0,228.0,393.0,23.0,11.0,14.065240336613893,12.073467889908262,16.0,1.0,1
NCT05050461,2021.0,131.0,342.0,0.0,6.0,7.0,54.54097560975609,15.780666666666669,3.0,0.0,0
NCT00449761,2007.0,707.0,40.0,70.0,26.0,15.0,24.13895517774343,21.29952380952381,20.0,2.0,0
NCT00687596,2008.0,715.0,50.0,194.0,20.0,20.0,15.561002781992922,17.051999999999996,15.0,2.0,0
NCT02944578,2017.0,136.0,122.0,284.0,8.0,4.0,21.699761904761903,16.515000000000004,2.0,3.0,0
NCT01182285,2010.0,510.0,342.0,279.0,22.0,8.0,10.553058012996168,12.32241308793456,13.0,3.0,1
NCT02099864,2014.0,837.0,77.0,356.0,18.0,23.0,29.053560481663933,12.429897435897438,26.0,1.0,1
NCT03358563,2018.0,726.0,106.0,23.0,26.0,19.0,15.511465875370924,22.140560747663546,14.0,2.0,1
NCT05497453,2022.0,230.0,118.0,324.0,8.0,9.0,48.4664077669903,18.714225663716814,8.0,0.0,0
NCT03394937,2017.0,860.0,133.0,0.0,3.0,29.0,12.860778251599147,15.869062500000002,26.0,5.0,0
NCT01995708,2014.0,153.0,93.0,0.0,6.0,8.0,13.676871921182265,8.091559139784945,3.0,1.0,1
NCT03705507,2018.0,1020.0,54.0,318.0,20.0,39.0,23.18938543098371,11.315185185185186,46.0,7.0,0
NCT01016730,2010.0,769.0,53.0,267.0,13.0,20.0,31.134336313617613,13.732592592592596,25.0,3.0,1
NCT02206984,2015.0,685.0,195.0,228.0,8.0,12.0,14.721383241648727,21.08158415841584,4.0,6.0,1
NCT01363817,2011.0,121.0,44.0,9.0,6.0,6.0,15.690217391304351,23.12826086956522,1.0,0.0,1
NCT02189343,2014.0,840.0,28.0,113.0,16.0,23.0,11.324133048946422,21.241935483870964,27.0,2.0,1
NCT03562832,2018.0,598.0,101.0,0.0,23.0,19.0,13.224515750342402,13.348161616161619,18.0,7.0,1
NCT01684878,2012.0,341.0,66.0,0.0,8.0,15.0,70.32445337620578,20.40028985507247,4.0,2.0,1
NCT04518085,2020.0,46.0,40.0,123.0,3.0,4.0,25.726829268292686,26.346666666666668,0.0,0.0,1
NCT04197089,2020.0,534.0,94.0,159.0,19.0,17.0,19.374364775051124,18.046086956521737,21.0,1.0,1
NCT01946139,2013.0,243.0,57.0,182.0,5.0,9.0,37.85869565217392,11.693684210526317,7.0,2.0,1
NCT03517956,2018.0,556.0,96.0,0.0,10.0,12.0,15.975934458144067,27.67257575757576,12.0,1.0,1
NCT03601507,2019.0,1212.0,45.0,157.0,13.0,41.0,11.959183563416744,13.190833333333334,23.0,2.0,0
NCT03927222,2019.0,809.0,85.0,330.0,14.0,20.0,16.685083380387727,25.57227272727273,22.0,4.0,0
NCT02129257,2014.0,579.0,109.0,517.0,25.0,26.0,26.704862428842507,19.340774336283186,29.0,2.0,1
NCT02056886,2013.0,128.0,381.0,634.0,10.0,11.0,13.649583333333336,17.449495238095242,4.0,0.0,1
NCT04358237,2020.0,1386.0,106.0,796.0,16.0,34.0,11.193001128358393,18.28275229357799,23.0,5.0,1
NCT04995536,2021.0,996.0,101.0,195.0,36.0,24.0,24.52222382995709,13.15603669724771,36.0,1.0,0
NCT04980443,2021.0,80.0,274.0,871.0,3.0,5.0,20.26789855072464,11.894714285714286,3.0,0.0,1
NCT01734304,2013.0,453.0,25.0,233.0,7.0,28.0,167.83735941320296,15.880769230769232,14.0,8.0,1
NCT01440816,2012.0,546.0,71.0,171.0,14.0,10.0,41.39328571428571,17.948918918918924,8.0,0.0,1
NCT02649829,2017.0,303.0,74.0,377.0,10.0,7.0,23.89845851742759,24.287804878048785,2.0,1.0,1
NCT04662996,2021.0,52.0,119.0,119.0,5.0,3.0,29.925833333333333,13.945882352941176,0.0,0.0,1
NCT04028115,2019.0,514.0,110.0,110.0,17.0,19.0,12.737312674310505,15.218085585585587,19.0,2.0,1
NCT03788603,2019.0,560.0,38.0,0.0,16.0,13.0,16.17033980582524,26.54820512820513,19.0,3.0,1
NCT05016622,2021.0,320.0,42.0,468.0,8.0,11.0,19.59432900432901,12.227906976744187,6.0,2.0,0
NCT01015131,2010.0,66.0,41.0,0.0,3.0,5.0,32.49848484848485,24.51111111111111,0.0,0.0,1
NCT02379390,2015.0,705.0,173.0,48.0,11.0,28.0,13.931359956826771,14.972764227642276,26.0,0.0,0
NCT03253289,2017.0,713.0,105.0,395.0,11.0,12.0,10.832064612460975,17.775185185185183,12.0,1.0,1
NCT05799612,2024.0,426.0,20.0,79.0,18.0,9.0,10.958867752936719,12.270000000000003,16.0,2.0,0
NCT05223036,2023.0,980.0,155.0,426.0,26.0,30.0,34.08258996728462,11.68633116883117,23.0,5.0,0
NCT04683939,2022.0,578.0,49.0,364.0,9.0,13.0,13.821088305884299,9.817,10.0,5.0,0
NCT02826772,2016.0,659.0,56.0,320.0,23.0,21.0,10.147968502469485,22.167727272727273,27.0,1.0,1
NCT05502458,2020.0,105.0,45.0,676.0,5.0,11.0,44.34136363636364,24.24888888888889,2.0,0.0,1
NCT02583516,2015.0,841.0,41.0,0.0,27.0,33.0,11.71674311926606,28.029268292682925,13.0,8.0,1
NCT01743365,2013.0,510.0,194.0,0.0,13.0,14.0,15.14074828133263,15.962087696335082,13.0,1.0,1
NCT02808416,2016.0,115.0,85.0,123.0,8.0,8.0,12.756122448979593,12.664219269102993,0.0,0.0,1
NCT03337347,2004.0,18.0,38.0,0.0,2.0,4.0,29.484285714285715,24.287804878048785,0.0,0.0,1
NCT01973322,2013.0,557.0,194.0,578.0,20.0,10.0,12.173387650085761,31.27922651933702,19.0,9.0,1
NCT04844983,2021.0,571.0,33.0,153.0,12.0,19.0,10.252735849056606,21.237575757575758,10.0,1.0,1
NCT01291420,2010.0,422.0,89.0,0.0,34.0,5.0,20.443255813953495,16.338695652173914,9.0,3.0,1
NCT04401670,2017.0,104.0,323.0,0.0,6.0,6.0,43.19684210526316,16.822857142857142,1.0,0.0,1
NCT01583283,2012.0,651.0,65.0,261.0,17.0,18.0,17.370878378378382,20.522424242424247,28.0,2.0,1
NCT00773695,2008.0,120.0,87.0,0.0,4.0,6.0,29.316121495327106,25.332349397590367,1.0,2.0,1
NCT04969601,2021.0,383.0,238.0,0.0,10.0,18.0,25.82910973084886,13.596724137931037,17.0,2.0,1
NCT03410693,2018.0,519.0,149.0,0.0,9.0,19.0,16.660408163265306,19.07533112582782,9.0,1.0,1
NCT01927627,2013.0,787.0,87.0,117.0,20.0,25.0,15.346716548198035,12.969545454545457,30.0,2.0,1
NCT03480152,2018.0,935.0,255.0,500.0,27.0,15.0,13.874027350651051,10.443085714285719,17.0,10.0,0
NCT04872413,2021.0,511.0,110.0,137.0,15.0,9.0,11.231068309070551,17.934285714285718,19.0,5.0,1
NCT04847050,2021.0,1356.0,320.0,902.0,38.0,26.0,14.791649132874266,8.801620684674276,22.0,1.0,1
NCT03532308,2018.0,123.0,26.0,192.0,4.0,8.0,55.42159292035399,11.469000000000001,2.0,0.0,0
NCT03323398,2017.0,1241.0,86.0,197.0,19.0,38.0,25.475189873417722,20.25454545454546,24.0,10.0,0
NCT03813147,2019.0,1335.0,116.0,306.0,40.0,22.0,15.841242508068238,17.08206896551724,51.0,14.0,1
NCT02828111,2016.0,959.0,87.0,317.0,10.0,16.0,13.045788254182554,14.631617647058828,10.0,1.0,1
NCT00639639,2006.0,177.0,94.0,970.0,4.0,10.0,12.870000000000001,13.386309278350517,4.0,1.0,1
NCT04163094,2019.0,238.0,133.0,408.0,8.0,7.0,14.144642857142859,16.70740172579099,6.0,0.0,0
NCT02709616,2016.0,119.0,62.0,174.0,8.0,8.0,14.165294117647061,15.171875000000004,0.0,0.0,1
NCT05938387,2023.0,1145.0,151.0,0.0,31.0,35.0,11.97754192653159,14.221166666666669,37.0,3.0,1
NCT00626483,2007.0,366.0,166.0,389.0,29.0,0.0,73.70559523809524,14.46494252873563,3.0,1.0,1
NCT02435472,2016.0,621.0,81.0,588.0,22.0,24.0,22.690416666666668,17.950487804878055,15.0,0.0,1
NCT03927521,2020.0,310.0,246.0,0.0,10.0,11.0,8.753289473684212,16.536261044176708,6.0,0.0,1
NCT02366728,2015.0,624.0,170.0,708.0,10.0,20.0,23.795444253859348,15.228720930232559,19.0,3.0,1
NCT02259725,2016.0,1095.0,47.0,108.0,22.0,37.0,24.470031055900623,11.902659574468085,30.0,4.0,1
NCT03841201,2019.0,1253.0,44.0,0.0,26.0,31.0,11.309008080245196,29.493333333333336,40.0,4.0,1
NCT02788201,2017.0,688.0,269.0,588.0,23.0,8.0,16.007137979622804,9.057466307277629,6.0,2.0,1
NCT03229408,2018.0,429.0,416.0,992.0,6.0,13.0,14.17009593794652,18.861493752632317,7.0,0.0,1
NCT04989218,2023.0,1554.0,101.0,145.0,26.0,40.0,14.552851332113079,21.94764563106796,34.0,6.0,0
NCT02630251,2016.0,1500.0,168.0,14.0,11.0,19.0,15.549277247218669,14.32810379241517,48.0,5.0,0
NCT02078960,2014.0,988.0,52.0,53.0,20.0,13.0,17.63762580112952,28.51692307692308,28.0,4.0,0
NCT01648517,2012.0,215.0,34.0,0.0,8.0,9.0,13.369874079353767,17.452352941176475,11.0,1.0,1
NCT01275677,2011.0,1972.0,129.0,741.0,43.0,49.0,51.97986834961998,11.803626373626376,39.0,25.0,1
NCT03077451,2017.0,1224.0,36.0,304.0,22.0,29.0,39.74227609427609,10.768888888888888,23.0,2.0,1
NCT04289961,2019.0,198.0,164.0,1316.0,5.0,9.0,9.861458333333335,17.949411764705882,3.0,1.0,1
NCT01932697,2013.0,632.0,74.0,210.0,27.0,23.0,63.736357644991216,12.60581168831169,15.0,5.0,1
NCT00077922,2004.0,498.0,446.0,365.0,12.0,11.0,12.19161850814664,13.213299473288188,17.0,6.0,1
NCT00632827,2008.0,355.0,23.0,186.0,26.0,3.0,20.208898654215876,16.878333333333334,16.0,4.0,0
NCT00080535,2004.0,548.0,543.0,442.0,20.0,17.0,11.773554383019547,12.657509590792838,11.0,5.0,1
NCT04244552,2020.0,1999.0,63.0,213.0,27.0,50.0,16.517509065550907,21.41115384615384,46.0,33.0,0
NCT03295942,2017.0,189.0,43.0,75.0,8.0,8.0,31.986321839080464,11.80277777777778,2.0,1.0,0
NCT03292250,2017.0,1726.0,17.0,242.0,20.0,80.0,22.884017709932348,11.863529411764706,47.0,9.0,1
NCT06446570,2017.0,340.0,17.0,17.0,9.0,4.0,12.938056764427625,15.334117647058822,15.0,2.0,1
NCT03912831,2019.0,190.0,59.0,0.0,6.0,7.0,45.50046448087433,12.270000000000003,2.0,2.0,0
NCT05442580,2023.0,830.0,54.0,664.0,13.0,16.0,10.625201552393275,17.662272727272732,30.0,4.0,0
NCT04025216,2019.0,713.0,50.0,115.0,22.0,12.0,40.68004349470499,29.42461538461539,21.0,12.0,0
NCT05950113,2024.0,911.0,218.0,270.0,20.0,22.0,27.07078501651557,11.749927219796216,35.0,7.0,0
NCT02746952,2016.0,102.0,85.0,0.0,6.0,5.0,46.05634408602151,17.438636363636366,3.0,4.0,1
NCT03792633,2019.0,570.0,102.0,0.0,22.0,9.0,9.684272080340516,18.060000000000006,14.0,13.0,1
NCT01865617,2013.0,558.0,72.0,263.0,17.0,11.0,76.45730038022815,16.85891891891892,10.0,7.0,1
NCT06707896,2025.0,503.0,60.0,580.0,24.0,10.0,11.914510917030569,16.640967741935487,20.0,5.0,0
NCT05664217,2022.0,1389.0,118.0,121.0,21.0,51.0,12.55788885193051,13.010769230769231,44.0,12.0,0
NCT01875250,2013.0,890.0,344.0,802.0,23.0,22.0,12.009139501101206,10.595761201967825,17.0,2.0,1
NCT04160065,2020.0,778.0,83.0,295.0,25.0,15.0,16.857999543795625,12.565000000000005,22.0,2.0,1
NCT04911166,2021.0,1632.0,37.0,206.0,31.0,29.0,13.809128029299462,21.840000000000007,45.0,12.0,0
NCT04512430,2020.0,1125.0,47.0,160.0,15.0,26.0,12.208682063338408,26.801999999999996,29.0,11.0,0
NCT03823131,2019.0,1252.0,128.0,315.0,13.0,30.0,12.539126984126987,17.15153846153847,45.0,11.0,0
NCT02850536,2017.0,396.0,38.0,164.0,10.0,11.0,12.16852447613251,20.546341463414638,7.0,2.0,1
NCT03682744,2018.0,585.0,30.0,92.0,7.0,22.0,11.121451905626135,22.671428571428574,21.0,4.0,0
NCT05093387,2022.0,1813.0,148.0,232.0,31.0,51.0,28.56256358743035,14.131241610738261,41.0,18.0,0
NCT04925713,2021.0,631.0,41.0,219.0,17.0,15.0,10.759295352323843,7.015000000000001,22.0,2.0,1
NCT03673020,2019.0,767.0,42.0,63.0,16.0,18.0,11.533800385825973,22.93777777777778,19.0,1.0,1
NCT03568058,2018.0,363.0,37.0,358.0,9.0,10.0,15.104759073454726,19.569729729729733,5.0,2.0,1
NCT03422094,2018.0,611.0,35.0,0.0,16.0,12.0,16.099102564102566,26.54820512820513,13.0,2.0,0
NCT04749641,2021.0,234.0,165.0,0.0,8.0,10.0,10.26974025974026,12.719019337016576,12.0,1.0,1
NCT03956056,2020.0,634.0,72.0,0.0,18.0,11.0,17.05381833060557,19.176000000000005,16.0,1.0,0
NCT03380871,2018.0,1400.0,71.0,285.0,20.0,33.0,12.679906832298137,16.832702702702708,39.0,11.0,1
NCT04799431,2023.0,524.0,30.0,0.0,13.0,25.0,12.675660493827163,22.33375,11.0,4.0,0
NCT03199040,2019.0,1263.0,85.0,0.0,20.0,40.0,17.450712550228953,14.084705882352942,34.0,9.0,0
NCT04364230,2020.0,870.0,81.0,0.0,21.0,32.0,12.479909290601938,12.407142857142855,22.0,4.0,1
NCT03639714,2019.0,311.0,49.0,116.0,12.0,9.0,17.82684275184275,31.466923076923084,5.0,6.0,1
NCT04267237,2021.0,599.0,46.0,0.0,14.0,26.0,119.05254884547071,29.982352941176476,9.0,9.0,0
NCT02510950,2015.0,593.0,298.0,0.0,16.0,12.0,16.512332585903888,16.388026755852845,11.0,2.0,0
NCT03166254,2019.0,1340.0,190.0,52.0,19.0,33.0,14.593818384063102,20.32192307692308,32.0,11.0,0
NCT05641545,2022.0,674.0,58.0,118.0,16.0,10.0,19.75136363636364,33.331935483870964,15.0,6.0,0
NCT03597282,2018.0,1190.0,60.0,308.0,18.0,28.0,12.933730147040777,13.952380952380953,32.0,5.0,0
NCT04990479,2021.0,764.0,154.0,85.0,28.0,18.0,10.351892463809936,20.12824844720497,18.0,5.0,0
NCT05111353,2022.0,1163.0,127.0,0.0,21.0,20.0,16.15289929818835,20.950555555555557,23.0,3.0,1
NCT03122106,2018.0,934.0,74.0,67.0,24.0,18.0,17.142786198000646,19.490666666666666,22.0,1.0,0
NCT05444530,2022.0,333.0,22.0,0.0,7.0,6.0,37.597948717948725,16.59,7.0,5.0,1
NCT04078269,2019.0,669.0,36.0,308.0,16.0,14.0,24.699031055900623,13.193636363636365,14.0,4.0,1
NCT05238558,2022.0,641.0,21.0,367.0,6.0,34.0,12.806724678910598,12.362608695652174,18.0,3.0,1
NCT04001413,2019.0,1670.0,32.0,152.0,27.0,47.0,15.558987341772156,18.146470588235292,28.0,10.0,0
NCT04105582,2019.0,112.0,104.0,637.0,6.0,7.0,12.401428571428575,28.035476190476192,1.0,0.0,1
NCT04266730,2027.0,1331.0,46.0,501.0,26.0,31.0,11.547234214061803,25.43428571428571,37.0,13.0,0
NCT04509167,2020.0,266.0,25.0,528.0,10.0,6.0,21.931700118063763,17.288,10.0,1.0,1
NCT03598816,2020.0,1218.0,140.0,0.0,19.0,34.0,18.04395563258232,15.72232664233577,32.0,9.0,0
NCT03953235,2019.0,487.0,86.0,155.0,15.0,11.0,20.10914285714286,24.432471264367823,2.0,25.0,1
NCT06614140,2022.0,721.0,154.0,307.0,24.0,17.0,10.347416847202755,14.89098101265823,21.0,2.0,1
NCT03359239,2019.0,716.0,54.0,157.0,23.0,20.0,16.970546757871066,26.6662962962963,17.0,5.0,1
NCT02090101,2014.0,502.0,455.0,0.0,22.0,20.0,20.52022630834512,14.498079841636425,18.0,1.0,1
NCT03960021,2019.0,239.0,81.0,206.0,18.0,8.0,10.744915024630544,16.420634146341467,10.0,0.0,0
NCT03894007,2019.0,547.0,34.0,75.0,12.0,19.0,20.62358741681791,16.18357142857143,8.0,5.0,0
NCT01799889,2013.0,254.0,75.0,0.0,9.0,15.0,98.89,26.707500000000007,3.0,0.0,0
NCT01666444,2012.0,708.0,152.0,418.0,21.0,13.0,13.105027233115468,17.847578947368422,11.0,2.0,1
NCT04020094,2019.0,1038.0,60.0,529.0,22.0,32.0,13.520847427766032,19.148387096774197,36.0,4.0,0
NCT02425306,2015.0,1069.0,83.0,0.0,32.0,40.0,14.684878990731203,12.777975903614458,26.0,7.0,0
NCT01611090,2012.0,409.0,36.0,331.0,9.0,16.0,159.8852196382429,24.01666666666667,8.0,1.0,1
NCT02584634,2015.0,169.0,21.0,33.0,10.0,5.0,19.373006289308183,14.514285714285716,1.0,7.0,0
NCT02587962,2017.0,721.0,36.0,220.0,15.0,12.0,22.476442577030813,16.520714285714288,4.0,3.0,0
NCT01495676,2011.0,237.0,166.0,30.0,15.0,6.0,21.111008403361343,19.562857142857144,8.0,0.0,0
NCT01957579,2011.0,79.0,25.0,0.0,5.0,4.0,23.516971830985913,19.05769230769231,3.0,1.0,1
NCT02329847,2015.0,497.0,77.0,193.0,10.0,8.0,32.66027210884353,23.315,18.0,2.0,1
NCT02124850,2014.0,282.0,114.0,0.0,8.0,19.0,107.3951968503937,18.60745614035088,6.0,4.0,0
NCT02215096,2014.0,902.0,257.0,0.0,13.0,22.0,15.995640203154242,16.53344339622642,24.0,3.0,1
NCT04713891,2021.0,675.0,41.0,119.0,9.0,17.0,13.534015069551778,15.51727272727273,15.0,9.0,1
NCT05555251,2022.0,301.0,99.0,161.0,10.0,12.0,12.511380625476736,18.47226190476191,4.0,1.0,0
NCT04212377,2019.0,334.0,197.0,845.0,19.0,15.0,21.38087878787879,16.309054726368164,16.0,3.0,1
NCT04016805,2019.0,75.0,38.0,47.0,5.0,4.0,18.5425,24.99135135135135,2.0,1.0,0
NCT02987166,2017.0,460.0,23.0,0.0,11.0,14.0,13.685607476635514,17.861666666666668,6.0,0.0,1
NCT02221960,2014.0,607.0,19.0,39.0,13.0,22.0,11.62800590405904,14.177894736842106,20.0,3.0,1
NCT02242942,2014.0,359.0,57.0,0.0,8.0,17.0,139.40053892215568,20.160087719298243,4.0,4.0,1
NCT02212860,2015.0,307.0,150.0,200.0,11.0,16.0,17.610281690140848,14.839459459459462,5.0,4.0,1
NCT00940342,2004.0,192.0,46.0,485.0,8.0,2.0,10.168136363636368,15.879285714285714,11.0,0.0,1
NCT03301896,2018.0,248.0,82.0,157.0,7.0,8.0,13.66,16.120476190476193,1.0,4.0,0
NCT02515227,2016.0,1205.0,57.0,0.0,25.0,35.0,11.299033267562983,14.177894736842106,19.0,7.0,1
NCT03628079,2018.0,316.0,42.0,77.0,17.0,16.0,13.311187806351981,16.580609756097562,8.0,0.0,0
NCT04429204,2021.0,65.0,118.0,92.0,2.0,2.0,17.367692307692312,12.488504273504276,0.0,0.0,0
